-DOCSTART- -X- -X- -X- O

was	O
discharged	O
home	B-Nonbiological_location
on	O
the	O
same	O
day	O
of	O
surgery	O
.	O

Clinical	O
follow	O
-	O
up	O
two	O
weeks	O
after	O
surgery	O
(	O
Fig	O
.	O
5	O
)	O
showed	O
that	O
the	O
entire	O
graft	B-Sign_symptom
had	I-Sign_symptom
taken	I-Sign_symptom
and	O
the	O
left	B-Detailed_description
-	I-Detailed_description
sided	I-Detailed_description
epistaxis	B-Sign_symptom
had	O
dramatically	O
diminished	O
.	O

The	O
patient	O
was	O
very	O
content	O
with	O
the	O
results	O
of	O
the	O
procedure	O
.	O

At	O
6	O
months	O
follow	O
-	O
up	O
,	O
her	O
baseline	O
hemoglobin	B-Diagnostic_procedure
had	O
improved	O
to	O
102	B-Lab_value
g	I-Lab_value
/	I-Lab_value
L	I-Lab_value
and	O
she	O
was	O
requiring	O
transfusions	B-Therapeutic_procedure
every	B-Frequency
4	I-Frequency
months	I-Frequency
with	O
her	O
hematologist	O
`	O
s	O
intent	O
to	O
stop	O
the	O
transfusions	O
if	O
her	O
hemoglobin	O
remained	O
greater	O
than	O
100	O
g	O
/	O
L	O
.	O

Her	O
epistaxis	B-Diagnostic_procedure
severity	I-Diagnostic_procedure
score	I-Diagnostic_procedure
at	O
6	O
month	O
follow	O
up	O
was	O
mild	B-Lab_value
(	O
normalized	B-Lab_value
score	I-Lab_value
3	I-Lab_value
.	I-Lab_value
05	I-Lab_value
)	O
.	O

-DOCSTART- -X- -X- -X- O

A	O
45	B-Age
-	I-Age
year	I-Age
-	I-Age
old	I-Age
lady	O
sought	O
dermatology	O
consultation	O
for	O
severely	B-Texture
tender	I-Texture
erythematous	B-Detailed_description
vesicles	B-Sign_symptom
and	O
bullae	B-Sign_symptom
over	O
back	B-Biological_structure
,	O
chest	B-Biological_structure
and	O
arms	B-Biological_structure
.	O

These	O
were	O
sudden	B-Detailed_description
in	I-Detailed_description
onset	I-Detailed_description
associated	O
with	O
fever	B-Sign_symptom
,	O
nausea	B-Sign_symptom
and	O
malaise	B-Sign_symptom
.	O

Along	O
with	O
this	O
she	O
also	O
complained	O
of	O
pain	B-Sign_symptom
in	O
upper	B-Biological_structure
abdomen	I-Biological_structure
.	O

There	O
was	O
no	O
history	O
of	O
receiving	O
any	O
drugs	B-Medication
prior	B-Time
to	I-Time
the	I-Time
onset	I-Time
of	I-Time
lesions	I-Time
.	O

She	O
did	O
not	O
report	O
any	O
significant	B-Detailed_description
weight	B-Sign_symptom
loss	I-Sign_symptom
or	O
loss	B-Sign_symptom
of	I-Sign_symptom
appetite	I-Sign_symptom
.	O

On	O
physical	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
,	O
her	O
temperature	B-Diagnostic_procedure
was	O
38	B-Lab_value
°C	I-Lab_value
,	O
pulse	B-Diagnostic_procedure
rate	I-Diagnostic_procedure
was	O
100	B-Lab_value
/	I-Lab_value
min	I-Lab_value
and	O
blood	B-Diagnostic_procedure
pressure	I-Diagnostic_procedure
was	O
126	B-Lab_value
/	I-Lab_value
72	I-Lab_value
mm	I-Lab_value
Hg	I-Lab_value
.	O

There	O
were	O
multiple	B-Lab_value
coalescing	B-Detailed_description
vesicles	O
and	O
bullae	O
over	O
upper	B-Biological_structure
back	I-Biological_structure
,	O
chest	B-Biological_structure
and	O
arms	B-Biological_structure
distributed	B-Detailed_description
symmetrically	I-Detailed_description
showing	O
areas	O
of	O
pustulation	B-Sign_symptom
and	O
necrosis	B-Sign_symptom
.	O

Surrounding	B-Other_entity
them	O
were	O
multiple	B-Lab_value
pseudovesicular	B-Detailed_description
satellite	B-Detailed_description
papule	B-Sign_symptom
(	O
figure	O
1A	O
,	O
B	O
)	O
.	O

On	O
per	O
abdominal	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
mild	B-Severity
tenderness	B-Sign_symptom
was	O
present	O
in	O
the	O
right	B-Biological_structure
hypochondrium	I-Biological_structure
.	O

Patient	O
`	O
s	O
initial	O
laboratory	B-Diagnostic_procedure
investigations	I-Diagnostic_procedure
showed	O
a	O
total	B-Diagnostic_procedure
leucocyte	I-Diagnostic_procedure
count	I-Diagnostic_procedure
of	O
12	B-Lab_value
000	I-Lab_value
cells	I-Lab_value
/	I-Lab_value
mm3	I-Lab_value
with	O
75	B-Lab_value
%	I-Lab_value
neutrophils	I-Lab_value
.	O

The	O
haemoglobin	B-Diagnostic_procedure
level	O
was	O
14	B-Lab_value
.	I-Lab_value
3	I-Lab_value
gm	I-Lab_value
%	I-Lab_value
and	O
erythrocyte	B-Diagnostic_procedure
sedimentation	I-Diagnostic_procedure
rate	I-Diagnostic_procedure
was	O
30	B-Lab_value
mm	I-Lab_value
/	I-Lab_value
h	I-Lab_value
.	O

Liver	B-Diagnostic_procedure
function	I-Diagnostic_procedure
test	I-Diagnostic_procedure
,	O
kidney	B-Diagnostic_procedure
function	I-Diagnostic_procedure
test	I-Diagnostic_procedure
and	O
C	B-Diagnostic_procedure
reactive	I-Diagnostic_procedure
protein	I-Diagnostic_procedure
levels	O
were	O
within	O
normal	B-Lab_value
limits	O
.	O

Gram	B-Diagnostic_procedure
stain	I-Diagnostic_procedure
from	O
purulent	B-Diagnostic_procedure
exudates	I-Diagnostic_procedure
showed	O
only	O
neutrophils	B-Biological_structure
without	O
any	O
organisms	B-Sign_symptom
and	O
culture	B-Diagnostic_procedure
did	O
not	O
show	O
any	O
growth	B-Sign_symptom
after	O
72	B-Duration
h	I-Duration
of	I-Duration
incubation	I-Duration
.	O

A	O
lesional	B-Detailed_description
skin	B-Biological_structure
biopsy	B-Diagnostic_procedure
taken	O
from	O
the	O
satellite	B-Detailed_description
papule	O
showed	O
neutrophilic	B-Sign_symptom
infiltration	I-Sign_symptom
in	O
dermis	B-Biological_structure
with	O
papillary	B-Sign_symptom
dermal	I-Sign_symptom
oedema	I-Sign_symptom
and	O
spongiosis	B-Sign_symptom
(	O
figure	O
2A	O
,	O
B	O
)	O
.	O

Abdominal	B-Biological_structure
ultrasonography	B-Diagnostic_procedure
revealed	O
intraluminal	B-Detailed_description
gall	B-Biological_structure
bladder	I-Biological_structure
mass	B-Sign_symptom
suggestive	O
of	O
malignancy	B-Sign_symptom
.	O

On	O
the	O
basis	O
of	O
these	O
findings	O
a	O
final	O
diagnosis	O
of	O
SS	B-Disease_disorder
associated	O
with	O
gall	O
bladder	O
malignancy	O
was	O
made	O
.	O

She	O
was	O
started	O
on	O
oral	O
prednisolone	B-Medication
in	O
dose	O
of	O
40	B-Dosage
mg	I-Dosage
daily	B-Frequency
along	O
with	O
symptomatic	B-Detailed_description
treatment	B-Medication
.	O

Her	O
cutaneous	B-Detailed_description
lesions	B-Sign_symptom
responded	O
dramatically	O
and	O
subsided	B-Detailed_description
completely	I-Detailed_description
after	O
1	B-Duration
week	I-Duration
of	O
treatment	B-Medication
(	O
figure	O
3A	O
,	O
B	O
)	O
.	O

Dose	O
of	O
prednisolone	O
was	O
tapered	O
and	O
an	O
open	B-Detailed_description
cholecystectomy	B-Therapeutic_procedure
was	O
performed	O
.	O

Histopathology	B-Diagnostic_procedure
of	O
excised	B-Biological_structure
tissue	I-Biological_structure
confirmed	O
it	O
to	O
be	O
well	B-Detailed_description
-	I-Detailed_description
differentiated	I-Detailed_description
gall	B-Biological_structure
bladder	I-Biological_structure
adenocarcinoma	B-Disease_disorder
forming	O
glands	B-Sign_symptom
and	I-Sign_symptom
papillae	B-Biological_structure
infiltrating	B-Sign_symptom
the	I-Sign_symptom
muscularis	B-Biological_structure
propria	I-Biological_structure
superficially	B-Detailed_description
.	O

Cystic	B-Biological_structure
duct	I-Biological_structure
cut	I-Biological_structure
margins	I-Biological_structure
were	O
free	O
of	O
tumour	B-Sign_symptom
(	O
figure	O
2C	O
,	O
D	O
)	O
.	O

Patient	O
`	O
s	O
postoperative	B-Duration
period	I-Duration
was	O
uneventful	B-Sign_symptom
and	O
she	O
was	O
discharged	O
on	O
tapering	B-Dosage
doses	I-Dosage
of	O
prednisolone	O
with	O
advice	O
to	O
follow	O
-	O
up	O
periodically	O
.	O

-DOCSTART- -X- -X- -X- O

A	O
44	B-Age
-	I-Age
year	I-Age
-	I-Age
old	I-Age
man	O
had	O
been	O
diagnosed	O
with	O
LCNEC	B-Disease_disorder
of	O
the	O
thymus	B-Biological_structure
with	O
bone	B-Biological_structure
metastasis	B-Sign_symptom
at	O
a	O
different	B-Nonbiological_location
hospital	I-Nonbiological_location
3	O
years	O
previously	O
.	O

The	O
serum	O
levels	O
of	O
ACTH	B-Diagnostic_procedure
and	O
cortisol	B-Diagnostic_procedure
were	O
elevated	B-Lab_value
,	O
but	O
brain	B-Biological_structure
magnetic	B-Diagnostic_procedure
resonance	I-Diagnostic_procedure
imaging	I-Diagnostic_procedure
revealed	O
that	O
his	O
pituitary	B-Detailed_description
gland	I-Detailed_description
was	O
normal	B-Lab_value
.	O

However	O
,	O
immunohistochemical	B-Diagnostic_procedure
staining	I-Diagnostic_procedure
of	O
the	O
thymic	B-Biological_structure
tumor	I-Biological_structure
tissue	I-Biological_structure
revealed	O
partial	B-Lab_value
anti	B-Diagnostic_procedure
-	I-Diagnostic_procedure
ACTH	I-Diagnostic_procedure
antibody	I-Diagnostic_procedure
positivity	B-Lab_value
.	O

The	O
tumor	O
was	O
therefore	O
determined	O
to	O
be	O
ectopically	B-Detailed_description
producing	I-Detailed_description
ACTH	I-Detailed_description
.	O

The	O
patient	O
underwent	O
chemotherapy	B-Medication
with	O
cisplatin	B-Medication
and	O
irinotecan	B-Medication
,	O
but	O
the	O
continuation	O
of	O
chemotherapy	O
was	O
problematic	B-Detailed_description
due	I-Detailed_description
to	I-Detailed_description
a	I-Detailed_description
lack	I-Detailed_description
of	I-Detailed_description
tolerance	I-Detailed_description
.	O

Treatment	O
for	O
hypertension	B-Sign_symptom
and	O
diabetes	B-Disease_disorder
caused	O
by	O
the	O
ectopic	B-Disease_disorder
ACTH	I-Disease_disorder
syndrome	I-Disease_disorder
was	O
initiated	O
,	O
as	O
was	O
treatment	O
with	O
zoledronic	B-Medication
acid	I-Medication
for	O
bone	B-Biological_structure
metastasis	B-Sign_symptom
.	O

The	O
patient	O
was	O
referred	O
to	O
the	O
Endocrine	B-Nonbiological_location
Center	I-Nonbiological_location
at	I-Nonbiological_location
our	I-Nonbiological_location
hospital	I-Nonbiological_location
after	O
3	O
months	O
due	O
to	O
a	O
sensation	B-Sign_symptom
of	I-Sign_symptom
weakness	I-Sign_symptom
and	O
the	O
worsening	O
of	O
his	O
hyperglycemia	B-Sign_symptom
.	O

A	O
physical	B-Diagnostic_procedure
examination	I-Diagnostic_procedure
revealed	O
hypertension	B-Sign_symptom
,	O
a	O
subcutaneous	B-Detailed_description
mass	B-Sign_symptom
that	O
was	O
palpable	B-Detailed_description
in	O
the	O
anterior	B-Biological_structure
chest	I-Biological_structure
,	O
and	O
redness	B-Sign_symptom
and	O
swelling	B-Sign_symptom
of	O
the	O
left	B-Biological_structure
lower	I-Biological_structure
leg	I-Biological_structure
without	O
fever	B-Sign_symptom
,	O
respiratory	B-Sign_symptom
symptoms	I-Sign_symptom
,	O
hypoxemia	B-Sign_symptom
,	O
or	O
abnormal	B-Sign_symptom
chest	I-Sign_symptom
sounds	I-Sign_symptom
.	O

The	O
oxygen	B-Diagnostic_procedure
saturation	I-Diagnostic_procedure
by	O
pulse	B-Detailed_description
oximeter	I-Detailed_description
in	O
room	B-Detailed_description
air	I-Detailed_description
and	O
was	O
97	B-Lab_value
%	I-Lab_value
and	O
his	O
respiratory	B-Diagnostic_procedure
rate	I-Diagnostic_procedure
was	O
13	B-Lab_value
breaths	I-Lab_value
per	I-Lab_value
minute	I-Lab_value
.	O

Among	O
the	O
laboratory	B-Diagnostic_procedure
findings	I-Diagnostic_procedure
,	O
the	O
white	B-Diagnostic_procedure
blood	I-Diagnostic_procedure
cell	I-Diagnostic_procedure
and	O
neutrophil	B-Diagnostic_procedure
counts	O
,	O
and	O
blood	B-Diagnostic_procedure
sugar	I-Diagnostic_procedure
,	O
triglyceride	B-Diagnostic_procedure
,	O
and	O
low	B-Diagnostic_procedure
-	I-Diagnostic_procedure
density	I-Diagnostic_procedure
lipoprotein	I-Diagnostic_procedure
cholesterol	I-Diagnostic_procedure
levels	O
were	O
found	O
to	O
be	O
elevated	B-Lab_value
,	O
and	O
the	O
patient	O
`	O
s	O
potassium	B-Diagnostic_procedure
level	O
was	O
decreased	B-Lab_value
to	O
2	B-Lab_value
.	I-Lab_value
8	I-Lab_value
mEq	I-Lab_value
/	I-Lab_value
L	I-Lab_value
.	O

The	O
patient	O
`	O
s	O
lactate	B-Diagnostic_procedure
dehydrogenase	I-Diagnostic_procedure
(	O
468	B-Lab_value
IU	I-Lab_value
/	I-Lab_value
L	I-Lab_value
)	O
,	O
beta	B-Diagnostic_procedure
-	I-Diagnostic_procedure
D	I-Diagnostic_procedure
glucan	I-Diagnostic_procedure
(	O
370	B-Lab_value
.	I-Lab_value
8	I-Lab_value
pg	I-Lab_value
/	I-Lab_value
mL	I-Lab_value
)	O
,	O
ACTH	B-Diagnostic_procedure
(	O
354	B-Lab_value
.	I-Lab_value
1	I-Lab_value
pg	I-Lab_value
/	I-Lab_value
mL	I-Lab_value
)	O
,	O
and	O
cortisol	B-Diagnostic_procedure
(	O
49	B-Lab_value
.	I-Lab_value
1	I-Lab_value
μg	I-Lab_value
/	I-Lab_value
dL	I-Lab_value
)	O
levels	O
were	O
also	O
elevated	B-Lab_value
.	O

The	O
patient	O
`	O
s	O
serum	B-Diagnostic_procedure
was	O
negative	B-Lab_value
for	O
aspergillus	B-Diagnostic_procedure
,	O
candida	B-Diagnostic_procedure
,	O
and	O
cryptococcus	B-Diagnostic_procedure
antigens	I-Diagnostic_procedure
;	O
a	O
cytomegalovirus	B-Diagnostic_procedure
pp65	I-Diagnostic_procedure
antigenemia	I-Diagnostic_procedure
test	I-Diagnostic_procedure
also	O
yielded	O
a	O
negative	B-Lab_value
result	O
.	O

These	O
data	O
suggested	O
that	O
the	O
increased	O
production	O
of	O
ACTH	O
by	O
the	O
tumor	O
,	O
along	O
with	O
the	O
progression	O
of	O
the	O
disease	O
,	O
had	O
promoted	O
the	O
elevation	O
of	O
the	O
patient	O
`	O
s	O
serum	O
levels	O
of	O
ACTH	O
and	O
cortisol	O
.	O

Computed	B-Diagnostic_procedure
tomography	I-Diagnostic_procedure
(	O
CT	B-Diagnostic_procedure
)	O
revealed	O
the	O
progression	B-Sign_symptom
of	I-Sign_symptom
the	I-Sign_symptom
disease	I-Sign_symptom
in	O
the	O
both	O
thymic	B-Biological_structure
and	O
metastatic	B-Detailed_description
bone	B-Biological_structure
lesions	B-Sign_symptom
,	O
along	O
with	O
the	O
multiple	B-Detailed_description
ground	B-Texture
-	I-Texture
glass	I-Texture
opacities	B-Sign_symptom
in	O
both	B-Biological_structure
lungs	I-Biological_structure
(	O
Fig	O
.	O
1	O
,	O
2	O
)	O
.	O

The	O
patient	O
underwent	O
bronchoalveolar	B-Diagnostic_procedure
lavage	I-Diagnostic_procedure
(	O
BAL	B-Diagnostic_procedure
)	O
in	O
the	O
right	B-Biological_structure
B5	I-Biological_structure
segment	I-Biological_structure
with	O
150	B-Detailed_description
mL	I-Detailed_description
saline	I-Detailed_description
,	O
and	O
62	B-Lab_value
.	I-Lab_value
7	I-Lab_value
%	I-Lab_value
of	I-Lab_value
the	I-Lab_value
BAL	I-Lab_value
fluid	I-Lab_value
was	I-Lab_value
recovered	I-Lab_value
.	O

The	O
cell	B-Diagnostic_procedure
count	I-Diagnostic_procedure
in	O
the	O
BAL	B-Detailed_description
fluid	I-Detailed_description
was	O
0	B-Lab_value
.	I-Lab_value
61	I-Lab_value
×	I-Lab_value
105	I-Lab_value
per	I-Lab_value
mL	I-Lab_value
,	O
and	O
the	O
cell	B-Diagnostic_procedure
differentiation	I-Diagnostic_procedure
in	O
the	O
BAL	B-Detailed_description
fluid	I-Detailed_description
was	O
17	B-Lab_value
.	I-Lab_value
0	I-Lab_value
%	I-Lab_value
macrophages	I-Lab_value
,	O
81	B-Lab_value
.	I-Lab_value
0	I-Lab_value
%	I-Lab_value
lymphocytes	I-Lab_value
,	O
and	O
2	B-Lab_value
.	I-Lab_value
0	I-Lab_value
%	I-Lab_value
neutrophils	I-Lab_value
,	O
with	O
a	O
CD	B-Lab_value
4	I-Lab_value
/	I-Lab_value
8	I-Lab_value
ratio	I-Lab_value
of	I-Lab_value
0	I-Lab_value
.	I-Lab_value
57	I-Lab_value
.	O

Gram	B-Diagnostic_procedure
,	O
Ziehl	B-Diagnostic_procedure
-	I-Diagnostic_procedure
Neelsen	I-Diagnostic_procedure
,	O
and	O
Grocott	B-Diagnostic_procedure
staining	I-Diagnostic_procedure
were	O
all	O
negative	B-Lab_value
.	O

A	O
polymerase	B-Diagnostic_procedure
chain	I-Diagnostic_procedure
reaction	I-Diagnostic_procedure
revealed	O
that	O
the	O
patient	O
`	O
s	O
BAL	B-Detailed_description
fluid	I-Detailed_description
was	O
positive	B-Lab_value
for	O
Pneumocystis	B-Diagnostic_procedure
jirovecii	I-Diagnostic_procedure
.	O

PCP	B-Disease_disorder
was	O
diagnosed	O
based	O
on	O
the	O
above	O
results	O
.	O

The	O
patient	O
was	O
treated	O
with	O
sulfamethoxazole	B-Medication
/	I-Medication
trimethoprim	I-Medication
(	O
12	B-Dosage
g	I-Dosage
/	I-Dosage
day	I-Dosage
)	O
for	O
3	B-Duration
weeks	I-Duration
.	O

Anti	B-Therapeutic_procedure
-	I-Therapeutic_procedure
cortisol	I-Therapeutic_procedure
therapy	I-Therapeutic_procedure
with	O
metyrapone	B-Medication
was	O
also	O
initiated	O
at	O
the	O
same	O
time	O
with	O
a	O
small	B-Dosage
dose	I-Dosage
to	O
slowly	O
correct	O
the	O
hypercortisolemia	B-Disease_disorder
.	O

Intensive	O
insulin	B-Medication
therapy	O
,	O
potassium	B-Medication
supplementation	O
were	O
initiated	O
,	O
while	O
cefazolin	B-Medication
was	O
administered	O
to	O
treat	O
cellulitis	B-Disease_disorder
of	O
the	O
left	B-Biological_structure
lower	I-Biological_structure
leg	I-Biological_structure
.	O

The	O
patient	O
`	O
s	O
PCP	B-Disease_disorder
fully	O
improved	O
without	O
the	O
exacerbation	B-Sign_symptom
of	O
his	O
respiratory	B-Diagnostic_procedure
status	I-Diagnostic_procedure
.	O

Thereafter	O
,	O
we	O
continued	O
to	O
administer	O
sulfamethoxazole	B-Medication
/	I-Medication
trimethoprim	I-Medication
at	O
a	O
prophylactic	B-Dosage
dose	I-Dosage
.	O

The	O
metyrapone	B-Medication
dosage	O
was	O
gradually	O
increased	O
from	O
250	B-Dosage
mg	I-Dosage
/	I-Dosage
day	I-Dosage
,	O
and	O
the	O
blood	B-Diagnostic_procedure
cortisol	I-Diagnostic_procedure
value	O
was	O
observed	O
to	O
decline	B-Lab_value
slowly	I-Lab_value
(	O
Fig	O
.	O
3	O
)	O
.	O

In	O
order	O
to	O
prevent	O
hypocortisolemia	O
,	O
the	O
patient	O
was	O
temporarily	B-Detailed_description
treated	O
with	O
hydrocortisone	B-Medication
.	O

After	O
an	O
improvement	O
of	O
his	O
left	B-Biological_structure
lower	I-Biological_structure
leg	I-Biological_structure
cellulitis	B-Disease_disorder
,	O
PCP	B-Disease_disorder
,	O
and	O
hyperglycemia	B-Disease_disorder
,	O
the	O
patient	O
underwent	O
